goal,target,indicator,country_code,country,year,source,beach_litter_in_beach_value
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),75.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),3400.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),28.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),2856.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),17.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),6277.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),3501.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),2126.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),9888.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),1503.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),943.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),758.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),35383.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),74.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),28.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),571.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),1423.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),14.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),166.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),30.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),87.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2021,center for ocean-atmospheric prediction studies (coaps),1480.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),1631.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),34.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),46.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),199.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),1146.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),572.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),29.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),643.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),56.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),962.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),1176.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),2102.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),9455.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),3656.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),5812.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),30.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),3597.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),3343.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),25.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),40.0
14,14.1,14.1.1,780,trinidad and tobago,2022,center for ocean-atmospheric prediction studies (coaps),76.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),32.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),265.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),692.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),17502.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),38227.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),90765.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),5130.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),1094.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),397.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),70.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),26771.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),317.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,788,tunisia,2017,center for ocean-atmospheric prediction studies (coaps),241.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),383.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),33.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),149.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),27642.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),396.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),1087.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),246.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),3669.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),33402.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),818.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),87293.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),19112.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),16.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),289.0
14,14.1,14.1.1,788,tunisia,2018,center for ocean-atmospheric prediction studies (coaps),25.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),24.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),417.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),20453.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),26889.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),1294.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),30505.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),5704.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),2075.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),222.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),888.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),101.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),57.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),526.0
14,14.1,14.1.1,788,tunisia,2019,center for ocean-atmospheric prediction studies (coaps),89175.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),99877.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),721.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),19.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),118.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),81.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),942.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),215.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),6141.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),3030.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),1239.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),21642.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),28903.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),36294.0
14,14.1,14.1.1,788,tunisia,2020,center for ocean-atmospheric prediction studies (coaps),430.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),481.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),26678.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),23623.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),25.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),30401.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),1521.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),96337.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),2500.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),658.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),8790.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),833.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),67.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),24.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),25.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),69.0
14,14.1,14.1.1,788,tunisia,2021,center for ocean-atmospheric prediction studies (coaps),613.0
14,14.1,14.1.1,788,tunisia,2022,center for ocean-atmospheric prediction studies (coaps),40.0
14,14.1,14.1.1,788,tunisia,2022,center for ocean-atmospheric prediction studies (coaps),822.0
14,14.1,14.1.1,788,tunisia,2022,center for ocean-atmospheric prediction studies (coaps),51.0
14,14.1,14.1.1,788,tunisia,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,788,tunisia,2022,center for ocean-atmospheric prediction studies (coaps),52.0
14,14.1,14.1.1,788,tunisia,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,788,tunisia,2022,center for ocean-atmospheric prediction studies (coaps),1498.0
14,14.1,14.1.1,788,tunisia,2022,center for ocean-atmospheric prediction studies (coaps),9445.0
14,14.1,14.1.1,788,tunisia,2022,center for ocean-atmospheric prediction studies (coaps),446.0
