goal,target,indicator,series,seriesDescription,seriesCount,geoAreaCode,geoAreaName,timePeriodStart,value,valueType,time_detail,timeCoverage,upperBound,lowerBound,basePeriod,source,geoInfoUrl,footnotes,attributes,dimensions
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2018.0,8.010,Float,,,8.053,7.983,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: MRG 1 | LATITUDE: -9.013 | LONGITUDE: -35.206'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MRG_1'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2018.0,8.021,Float,,,8.063,7.977,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: JPT 4 | LATITUDE: -9.085 | LONGITUDE: -35.239'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'JPT_4'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2018.0,8.000,Float,,,8.069,7.952,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: MRG 4 | LATITUDE: -9.030 | LONGITUDE: -35.193'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MRG_4'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2018.0,7.985,Float,,,8.014,7.950,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: MRG 5 | LATITUDE: -9.047 | LONGITUDE: -35.216'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MRG_5'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.019,Float,,,8.039,7.990,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: MRG 3 | LATITUDE: -9.037 | LONGITUDE: -35.190'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MRG_3'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.043,Float,,,8.122,7.994,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: MRG 4 | LATITUDE: -9.030 | LONGITUDE: -35.193'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MRG_4'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.021,Float,,,8.043,7.997,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: JPT 3 | LATITUDE: -9.097  | LONGITUDE: -35.239'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'JPT_3'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.047,Float,,,8.078,8.023,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: JPT 4 | LATITUDE: -9.085 | LONGITUDE: -35.239'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'JPT_4'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.017,Float,,,8.044,7.976,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: MRG 1 | LATITUDE: -9.013 | LONGITUDE: -35.206'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MRG_1'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.057,Float,,,8.090,8.016,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: MRG 2 | LATITUDE: -9.042 | LONGITUDE: -35.198'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MRG_2'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,7.991,Float,,,8.071,7.840,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: JPT 1 | LATITUDE: -9.065 | LONGITUDE: -35.230'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'JPT_1'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.031,Float,,,8.082,7.903,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: JPT 2 | LATITUDE: -9.091 | LONGITUDE: -35.239'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'JPT_2'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.154,Float,,,9.266,7.648,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BROA_1'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.003,Float,,,8.047,7.963,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: MRG 5 | LATITUDE: -9.047 | LONGITUDE: -35.216'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'MRG_5'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2019.0,8.155,Float,,,8.829,7.628,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BROA_2'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2020.0,8.079,Float,,,8.657,7.431,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BROA_1'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2020.0,8.161,Float,,,8.639,7.383,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BROA_2'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2021.0,7.595,Float,,,8.160,5.696,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BROA_1'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2021.0,7.526,Float,,,8.061,5.905,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BROA_2'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2022.0,7.937,Float,,,8.129,7.701,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BROA_2'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,76,Brazil,2022.0,7.890,Float,,,8.166,7.394,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BROA_1'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2016.0,8.0340000000000007,Float,,,8.352,7.665,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: KC10 | LATITUDE: 51.650 | LONGITUDE: -127.95'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'KC10'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2016.0,8.0090000000000003,Float,,,8.59,7.67,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: QU39 | LATITUDE: 50.030 | LONGITUDE: -125.10'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'QU39'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2017.0,7.9950000000000001,Float,,,8.33,7.73,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: QU39 | LATITUDE: 50.030 | LONGITUDE: -125.10'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'QU39'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2017.0,8.0730000000000004,Float,,,8.559,7.595,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: KC10 | LATITUDE: 51.650 | LONGITUDE: -127.95'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'KC10'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2018.0,8.0440000000000005,Float,,,8.441,7.559,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: KC10 | LATITUDE: 51.650 | LONGITUDE: -127.95'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'KC10'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2018.0,7.9379999999999997,Float,,,8.46,7.7,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: QU39 | LATITUDE: 50.030 | LONGITUDE: -125.10'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'QU39'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2019.0,8.0640000000000001,Float,,,8.356,7.831,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: KC10 | LATITUDE: 51.650 | LONGITUDE: -127.95'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'KC10'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2019.0,7.9130000000000003,Float,,,8.23,7.61,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: QU39 | LATITUDE: 50.030 | LONGITUDE: -125.10'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'QU39'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2020.0,7.9770000000000003,Float,,,NaN,NaN,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Canada | LATITUDE: 57.380 | LONGITUDE: -51.79; Upper and lower bounds where not provided.'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'CANADA'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2020.0,8.0739999999999998,Float,,,8.237,7.853,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: Beaufort Gyre | LATITUDE: 70.002 | LONGITUDE: -140.004'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'BEAUFORTGYRE'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2022.0,7.710,Float,,,7.711,7.709,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name: AR7W_20' | LATITUDE: 59.066 | LONGITUDE: -49.957""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AR7W_20'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2022.0,7.709,Float,,,7.711,7.708,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name: AR7W_19' | LATITUDE: 58.640 | LONGITUDE: -50.400""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AR7W_19'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2022.0,7.707,Float,,,7.708,7.706,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name: AR7W_18' | LATITUDE: 58.217 | LONGITUDE: -50.884""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AR7W_18'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2022.0,7.707,Float,,,7.710,7.705,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name: AR7W_17' | LATITUDE: 57.7908 | LONGITUDE: -51.349""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AR7W_17'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2022.0,7.699,Float,,,7.703,7.696,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name: AR7W_16' | LATITUDE: 57.381 | LONGITUDE: -51.789""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AR7W_16'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2022.0,7.704,Float,,,7.707,7.702,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name: AR7W_15' | LATITUDE: 56.957 | LONGITUDE: -52.237""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AR7W_15'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2022.0,7.702,Float,,,7.702,7.702,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name: AR7W_14' | LATITUDE: 56.541 | LONGITUDE: -52.674""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AR7W_14'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,124,Canada,2022.0,7.704,Float,,,7.704,7.703,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,"[""Mooring Name: AR7W_13' | LATITUDE: 56.115 | LONGITUDE: -53.119""]","{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'AR7W_13'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,7.989,Float,,,7.990,7.988,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 03/460/20VD | LATITUDE: -47.708 | LONGITUDE: -74.793'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '03_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,7.958,Float,,,7.962,7.954,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 04/460/20VD | LATITUDE: -47.800 | LONGITUDE: -74.486'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '04_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,7.843,Float,,,7.915,7.772,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 06/460/20VD | LATITUDE: -47.976 | LONGITUDE: -74.317'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '06_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,7.902,Float,,,7.919,7.891,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 21A/460/20VD | LATITUDE: -48.708 | LONGITUDE: -74.295'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '21A_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,7.981,Float,,,8.003,7.969,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 01/460/20VD | LATITUDE: -47.018 | LONGITUDE: -75.625'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '01_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,7.977,Float,,,7.979,7.976,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 02/460/20VD | LATITUDE: -47.608 | LONGITUDE: -74.883'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '02_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,8.042,Float,,,8.050,8.037,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 36/460/20VD | LATITUDE: -50.120 | LONGITUDE: -74.247'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '36_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,8.034,Float,,,8.075,7.988,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 35/460/20VD | LATITUDE: -49.997 | LONGITUDE: -74.425'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '35_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,8.033,Float,,,8.042,8.028,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 33/460/20VD | LATITUDE: -49.948 | LONGITUDE: -74.165'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '33_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,7.959,Float,,,8.056,7.873,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 23/460/20VD | LATITUDE: -49.165 | LONGITUDE: -74.382'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '23_460_20VD'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,152,Chile,1996.0,7.822,Float,,,7.905,7.687,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: 22/460/20VD | LATITUDE: -48.997 | LONGITUDE: -74.428'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': '22_460_20VD'}
